6 	 0.00553778 	 0.00398265 	 0.000435977 	 0.0002841
8 	 0.00519727 	 0.0038083 	 0.000453688 	 0.000298877
10 	 0.0050826 	 0.0034249 	 0.000608119 	 0.000410697
12 	 0.00418863 	 0.00276737 	 0.000447716 	 0.000298058
14 	 0.0038882 	 0.00265974 	 0.000440856 	 0.000285906
16 	 0.00374289 	 0.00243039 	 0.000455413 	 0.000295106
18 	 0.00340479 	 0.0021374 	 0.000438647 	 0.000287982
20 	 0.00406858 	 0.0026399 	 0.000624366 	 0.000430654
22 	 0.0033091 	 0.00207252 	 0.000445689 	 0.000286979
24 	 0.00315759 	 0.00200016 	 0.000436901 	 0.000288393
26 	 0.00321858 	 0.00201081 	 0.000458998 	 0.000302127
28 	 0.00304705 	 0.00194693 	 0.000454259 	 0.000301866
30 	 0.00297657 	 0.00182964 	 0.000438021 	 0.000281327
