Num_of_3d 	 hybrid_trans_mean 	 hybrid_rot_mean 	 3d_2d_trans_mean 	 3d_2d_rot_mean 	 hybrid_trans_std 	 hybrid_rot_std 	 3d_2d_trans_std 	 3d_2d_rot_std	 hybrid_prj_err	 3d_2d_prj_err
4 	 0.0177708 	 0.00377627 	 0.0405175 	 0.0186202 	 0.0123189 	 0.00202767 	 0.108721 	 0.0321311
6 	 0.0152522 	 0.00375977 	 0.0171318 	 0.0143688 	 0.00996168 	 0.00207288 	 0.0155203 	 0.00238528
8 	 0.0153427 	 0.00385754 	 0.0142266 	 0.0143573 	 0.0105819 	 0.00227919 	 0.00902202 	 0.00238182
10 	 0.0136432 	 0.00369692 	 0.0122372 	 0.0141404 	 0.00851722 	 0.00195197 	 0.00704738 	 0.00168045
12 	 0.013161 	 0.00371312 	 0.0113764 	 0.0142747 	 0.0088263 	 0.00203898 	 0.00775792 	 0.00217679
15 	 0.0135166 	 0.00384444 	 0.0101182 	 0.0142775 	 0.00748846 	 0.00178141 	 0.00561966 	 0.00155159
20 	 0.0136287 	 0.00390446 	 0.00946244	 0.0142411 	 0.00836882 	 0.00211854 	 0.00569419 	 0.00120319
25 	 0.0127729 	 0.00372136 	 0.00954516  	0.0141374 	 0.00784234 	 0.00186742 	 0.00573216 	 0.00134519
30 	 0.0131324 	 0.0038738 	 0.00853945  	0.0140502 	 0.00843809 	 0.00206966 	 0.00433006 	 0.00120918
