6 	 0.0144213 	 0.0146753 	 0.00292453 	 0.00318894
8 	 0.012669 	 0.0111451 	 0.00253765 	 0.00212639
10 	 0.0110026 	 0.00791045 	 0.0022969 	 0.00193507
12 	 0.00933966 	 0.00738453 	 0.00202991 	 0.00197789
14 	 0.00886871 	 0.0108415 	 0.00198831 	 0.00256182
16 	 0.00812634 	 0.00743635 	 0.00177426 	 0.00176817
18 	 0.0083106 	 0.0110906 	 0.00181851 	 0.00247787
20 	 0.00782342 	 0.00925393 	 0.00178188 	 0.00233651
22 	 0.00816726 	 0.0200532 	 0.00191642 	 0.00546398
24 	 0.0075774 	 0.0107962 	 0.0017204 	 0.00266789
26 	 0.0073135 	 0.0223313 	 0.00158103 	 0.00248856
28 	 0.00724438 	 0.0127646 	 0.00167902 	 0.00395084
30 	 0.00692127 	 0.0108217 	 0.00166816 	 0.00339511
