0.2 	 0.00220371 	 0.00148991 	 0.000178375 	 0.000115901
0.4 	 0.00268297 	 0.00170729 	 0.000351066 	 0.000223256
0.6 	 0.00383174 	 0.0235738 	 0.00075809 	 0.0103688
0.8 	 0.00386017 	 0.00247444 	 0.000693734 	 0.000443209
1 	 0.00478393 	 0.00321683 	 0.000915885 	 0.000610795
1.2 	 0.00530701 	 0.00368899 	 0.00105546 	 0.000701952
1.4 	 0.0060217 	 0.00431432 	 0.00122598 	 0.000817578
1.6 	 0.00682759 	 0.00487815 	 0.00140699 	 0.000918501
1.8 	 0.00765135 	 0.00562202 	 0.00161206 	 0.0010665
2 	 0.00837527 	 0.00617204 	 0.00176732 	 0.00119666
2.2 	 0.00905991 	 0.00648803 	 0.00194244 	 0.00127307
2.4 	 0.00990857 	 0.00730009 	 0.00213556 	 0.00140238
2.6 	 0.0109181 	 0.0083932 	 0.00234354 	 0.00160881
2.8 	 0.0114873 	 0.00841376 	 0.00251135 	 0.00162346
3 	 0.0118954 	 0.00889082 	 0.00260152 	 0.00174572
3.2 	 0.0130777 	 0.00957697 	 0.00286011 	 0.00183359
3.4 	 0.013662 	 0.0104846 	 0.00296322 	 0.00197555
3.6 	 0.0147661 	 0.0109915 	 0.00319573 	 0.00209248
3.8 	 0.0151181 	 0.011109 	 0.00334597 	 0.00215319
4 	 0.0161713 	 0.0123211 	 0.00356247 	 0.00236725
