0.2 	 0.0029428 	 0.00202728 	 0.000241531 	 0.000171748
0.4 	 0.00354574 	 0.00228589 	 0.000482904 	 0.000340862
0.6 	 0.0044947 	 0.00296845 	 0.000719343 	 0.0005086
0.8 	 0.00522271 	 0.00349289 	 0.000948158 	 0.000638474
1 	 0.0061992 	 0.00440365 	 0.00117178 	 0.000808545
1.2 	 0.00728814 	 0.00532065 	 0.00144593 	 0.000991413
1.4 	 0.00828348 	 0.00618121 	 0.00171001 	 0.00119664
1.6 	 0.00952181 	 0.00742147 	 0.00197348 	 0.00137691
1.8 	 0.0103594 	 0.00772009 	 0.00215725 	 0.00148401
2 	 0.0115341 	 0.00864538 	 0.00241676 	 0.00165837
2.2 	 0.012147 	 0.00952152 	 0.00258262 	 0.00175962
2.4 	 0.0127786 	 0.00963427 	 0.00275287 	 0.00185706
2.6 	 0.0145582 	 0.0114866 	 0.00310799 	 0.00215275
2.8 	 0.0161413 	 0.0317964 	 0.00356272 	 0.0095548
3 	 0.0161239 	 0.012313 	 0.00352787 	 0.00233053
3.2 	 0.0177274 	 0.0145809 	 0.00379428 	 0.00267117
3.4 	 0.0181379 	 0.0141805 	 0.00396901 	 0.00264378
3.6 	 0.0198987 	 0.0153601 	 0.0042887 	 0.00286977
3.8 	 0.0218184 	 0.0177384 	 0.00470565 	 0.00331292
4 	 0.022431 	 0.0177938 	 0.00488311 	 0.00331346
