0.2 	 0.00667118 	 0.0102815 	 0.0015298 	 0.00229407
0.4 	 0.00709813 	 0.017646 	 0.00168707 	 0.00489621
0.6 	 0.0068087 	 0.00937107 	 0.00151706 	 0.00248902
0.8 	 0.00697938 	 0.0101613 	 0.00157604 	 0.00271364
1 	 0.00712526 	 0.00943293 	 0.00162659 	 0.0027301
1.2 	 0.00739992 	 0.0107533 	 0.00169301 	 0.00271673
1.4 	 0.00851772 	 0.0170651 	 0.00180041 	 0.00272843
1.6 	 0.00806377 	 0.00941063 	 0.0017906 	 0.00224868
1.8 	 0.00816532 	 0.00894995 	 0.00183268 	 0.00234682
2 	 0.00932747 	 0.013564 	 0.00211427 	 0.00368002
2.2 	 0.00926288 	 0.0120965 	 0.00212332 	 0.00343987
2.4 	 0.0097011 	 0.011245 	 0.00214634 	 0.00301405
2.6 	 0.00979729 	 0.00984576 	 0.00206962 	 0.00196729
2.8 	 0.0107112 	 0.0190933 	 0.00245614 	 0.00587473
3 	 0.0107588 	 0.0152577 	 0.00229137 	 0.00233772
3.2 	 0.0111601 	 0.00991415 	 0.00241382 	 0.00221148
3.4 	 0.0112637 	 0.00963699 	 0.00247385 	 0.0026881
3.6 	 0.0119989 	 0.0113576 	 0.00262205 	 0.00313533
3.8 	 0.0128259 	 0.0220831 	 0.00272389 	 0.00396835
4 	 0.0129378 	 0.0139861 	 0.00278732 	 0.00368936
