6 	 0.0162635 	 0.013407 	 0.00320625 	 0.0024733
8 	 0.0145393 	 0.0109113 	 0.00297483 	 0.00234197
10 	 0.0128322 	 0.0162726 	 0.00263895 	 0.00378871
12 	 0.0104631 	 0.00881233 	 0.00221799 	 0.00227639
14 	 0.00938225 	 0.00878426 	 0.00211778 	 0.00269714
16 	 0.00948882 	 0.0116533 	 0.0021041 	 0.00339343
18 	 0.00900834 	 0.0117251 	 0.00200275 	 0.00325085
20 	 0.00897146 	 0.014023 	 0.00209277 	 0.00551624
22 	 0.00797996 	 0.00857047 	 0.00176253 	 0.00200693
24 	 0.00784426 	 0.0092581 	 0.00181947 	 0.00269714
26 	 0.00758501 	 0.0107251 	 0.00170289 	 0.00255256
28 	 0.00791921 	 0.0145703 	 0.00184334 	 0.00379099
30 	 0.00773349 	 0.0134341 	 0.00184217 	 0.00404986
