6 	 0.00910551 	 0.00605142 	 0.00136225 	 0.000899903
8 	 0.00890099 	 0.00577512 	 0.00135575 	 0.000871678
10 	 0.0101218 	 0.00720349 	 0.00185997 	 0.00126005
12 	 0.00761381 	 0.0050933 	 0.00132405 	 0.000867728
14 	 0.00718977 	 0.0047473 	 0.00132307 	 0.000865145
16 	 0.00732678 	 0.00528224 	 0.00138316 	 0.000944272
18 	 0.00705485 	 0.00469541 	 0.00135153 	 0.000861625
20 	 0.00907323 	 0.00683909 	 0.00187021 	 0.00129837
22 	 0.00683489 	 0.00468117 	 0.00135662 	 0.000860855
24 	 0.00650087 	 0.00447507 	 0.00130961 	 0.000854917
26 	 0.00677185 	 0.0047609 	 0.0013846 	 0.000915659
28 	 0.00645302 	 0.00443364 	 0.00131934 	 0.000858265
30 	 0.00638184 	 0.00452235 	 0.00130476 	 0.00085037
